Company,TypeName,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Hybrib,Flash_Storage
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.43,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Linux,2.09,27899.0064,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Asus,Notebook,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.0,23176.8,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.8,88924.32,1,1,157.3505121487356,Intel Core i7,0,256,0,0
Lenovo,2 in 1 Convertible,4,64 Flash Storage,Intel HD Graphics 400,Windows 10,0.69,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,0,64
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,100965.6,0,0,125.36742798669837,Intel Core i5,0,256,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,No OS,2.4,52693.92,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
HP,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,60153.12,0,1,127.33567457123111,Intel Core i5,1000,128,0,0
HP,Notebook,8,2000 HDD,Intel HD Graphics 620,Windows 10,2.04,33513.12,0,0,100.45466986113651,Intel Core i7,2000,0,0,0
Lenovo,2 in 1 Convertible,8,512 SSD,Nvidia Quadro M500M,Windows 7,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,0,0
Asus,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,14811.84,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
HP,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.84,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Acer,Notebook,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,2.23,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Lenovo,Notebook,16,1000 Hybrid,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
HP,Workstation,8,256 SSD,Nvidia Quadro M3000M,Windows 7,3.0,210424.032,0,1,127.33567457123111,Intel Core i7,0,256,0,0
Dell,Notebook,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.5,41771.52,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,127818.72,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 520,Windows 10,2.8,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,60888.384,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
HP,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.48,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,0,0
HP,Workstation,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,0,0
HP,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.48,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,0,0
HP,Workstation,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,122381.496,0,0,176.23257360658386,Intel Core i7,0,256,0,0
Dell,Notebook,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2.18,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.88,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.27,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,0,0
Lenovo,Notebook,4,1000 HDD,Intel HD Graphics 520,No OS,1.9,18061.92,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
HP,Notebook,4,500 HDD,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,100.45466986113651,AMD Processor,500,0,0,0
Lenovo,Notebook,8,1000 HDD,AMD Radeon R5 M330,No OS,2.32,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Dell,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,8,256 SSD,Nvidia GeForce 960M,Windows 10,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,0,0
HP,Notebook,4,256 SSD,AMD Radeon 520,Windows 10,1.91,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536.384,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Ultrabook,12,512 SSD,Intel HD Graphics 520,Windows 7,1.4,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
Lenovo,Notebook,8,1000 Hybrid,AMD Radeon R5 M330,Windows 10,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,1000,0
HP,2 in 1 Convertible,8,512 SSD,Intel HD Graphics 520,Windows 10,1.48,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.7,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,1.7,94252.32,0,0,157.3505121487356,Intel Core i7,1000,256,0,0
HP,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Lenovo,Notebook,8,1000 HDD,Intel HD Graphics 520,Windows 10,2.2,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,No OS,2.1,25414.0272,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Dell,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,282.42399616439724,Intel Core i7,1000,128,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.95,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,1000 HDD,Nvidia GeForce 920MX ,Windows 10,2.2,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
HP,Notebook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.44,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
MSI,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.96,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Notebook,16,512 SSD,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,0,0
Asus,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,No OS,2.1,21205.44,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce 940MX,No OS,2.2,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Asus,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.0,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,0,0
Lenovo,Notebook,4,1000 Hybrid,Intel HD Graphics 520,Windows 7,2.32,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
Lenovo,Gaming,16,512 SSD,Nvidia GeForce GTX 960,Windows 10,3.31,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,0,0
MSI,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.07,34632.0,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.36,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,6,256 SSD,Nvidia GeForce 920M,Windows 10,1.54,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Dell,Notebook,8,256 SSD,Nvidia GeForce GT 940MX,Linux,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 500,Windows 10,2.1,17742.24,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
HP,Notebook,6,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Asus,Gaming,8,256 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.591,48431.52,0,1,141.21199808219862,Intel Core i7,1000,256,0,0
Dell,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 620,Windows 10,2.09,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,0,0
Acer,Notebook,4,256 SSD,Nvidia GeForce 940MX,Windows 10,2.23,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 520,Linux,1.23,58554.72,1,0,276.053530085501,Intel Core i5,0,256,0,0
Acer,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,138474.72,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
Samsung,2 in 1 Convertible,4,32 Flash Storage,ARM Mali T860 MP4,Chrome OS,1.15,35111.52,1,1,234.50740003017813,AMD Processor,0,0,0,32
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.86,25840.8,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Apple,Ultrabook,8,256 Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,0,256
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,0,0
HP,Notebook,12,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Lenovo,Notebook,4,1000 HDD,AMD Radeon R5 M430,No OS,1.9,19607.04,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Asus,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,114552.0,0,1,127.33567457123111,Intel Core i7,1000,512,0,0
Acer,Notebook,4,1000 HDD,Intel HD Graphics 500,Linux,2.1,14492.16,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,109165.392,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,Notebook,4,128 SSD,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,100.45466986113651,Intel Core i3,0,128,0,0
Lenovo,Notebook,8,500 HDD,Nvidia GeForce 920MX,No OS,2.2,33513.12,0,0,100.45466986113651,Intel Core i7,500,0,0,0
Dell,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,276.053530085501,Intel Core i7,0,512,0,0
Asus,Gaming,8,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,8,256 SSD,AMD Radeon R7 M445,Windows 10,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.91,30849.12,0,0,100.45466986113651,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,500 HDD,AMD Radeon R2 Graphics,Windows 10,2.2,15930.72,0,0,100.45466986113651,AMD Processor,500,0,0,0
Acer,Notebook,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,3.3,33513.12,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.2,130482.72,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Apple,Ultrabook,8,512 Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,68145.12,0,1,226.41554716935852,Other Intel Processor,0,0,0,512
Asus,Notebook,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,93186.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,103842.1872,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,2.191,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.9,103842.72,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Acer,Netbook,2,32 SSD,Intel HD Graphics,Chrome OS,1.3,9270.72,0,0,135.0942111925629,Other Intel Processor,0,32,0,0
Acer,Notebook,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
Lenovo,Notebook,8,1000 HDD,Intel HD Graphics 620,No OS,2.8,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,67772.16,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Acer,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 615,Windows 10,1.2,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.3,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,6,1000 HDD,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,0,0
Dell,2 in 1 Convertible,4,500 HDD,Intel HD Graphics 620,Windows 10,2.08,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,0,0
Asus,Notebook,4,1000 HDD,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,78694.56,1,0,276.053530085501,Intel Core i7,0,256,0,0
Dell,Notebook,4,1000 HDD,Intel HD Graphics 520,Linux,2.18,27804.7008,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
Lenovo,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,54825.12,1,1,141.21199808219862,Intel Core i7,1000,128,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,61218.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Lenovo,Netbook,16,512 SSD,Intel HD Graphics 520,Windows 10,1.3,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,0,0
Razer,Gaming,16,1000 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,0,0
Dell,Notebook,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,24988.8528,1,0,100.45466986113651,Intel Core i3,1000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,85141.44,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Apple,Ultrabook,4,256 Flash Storage,Intel HD Graphics 6000,Mac OS X,1.08,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,0,256
HP,Notebook,4,1000 HDD,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 7,2.24,39267.36,0,0,100.45466986113651,Intel Core i5,500,0,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Lenovo,Notebook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.4,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,0,0
Lenovo,Notebook,6,256 SSD,AMD Radeon 530,Windows 10,2.2,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,0,0
Asus,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.45,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 520,Linux,2.4,19276.704,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Dell,2 in 1 Convertible,16,512 SSD,Nvidia GeForce 940MX,Windows 10,2.77,95850.72,1,0,127.33567457123111,Intel Core i7,0,512,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 520,Windows 7,1.54,58607.4672,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.6,46620.0,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.34,123876.0,0,1,141.21199808219862,Intel Core i7,1000,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 620,No OS,2.3,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 615,Windows 10,1.24,96596.64,1,0,276.053530085501,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics,Linux,2.2,17262.72,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
HP,Notebook,4,500 HDD,AMD Radeon R4 Graphics,Windows 10,1.86,21258.72,0,0,100.45466986113651,AMD Processor,500,0,0,0
Lenovo,Notebook,6,128 SSD,Nvidia GeForce 920MX,Windows 10,2.4,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.9,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,23655.7872,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Asus,Notebook,4,1000 HDD,Intel HD Graphics 500,Windows 10,2.0,18061.92,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Asus,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,4.0,101232.0,0,1,127.33567457123111,Intel Core i7,1000,128,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.29,26107.2,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Lenovo,Notebook,8,1000 Hybrid,AMD Radeon R5 M330,Windows 7,2.32,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.4,65481.12,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Lenovo,2 in 1 Convertible,4,128 SSD,Intel HD Graphics 520,Windows 10,1.8,44382.7728,1,0,157.3505121487356,Intel Core i5,0,128,0,0
Asus,Ultrabook,8,512 SSD,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,0,0
Dell,Notebook,6,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Dell,Notebook,2,500 HDD,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Notebook,6,1000 Hybrid,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
Dell,Notebook,8,1000 HDD,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
HP,Netbook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,0,32
Asus,Notebook,4,500 HDD,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,0,0
Lenovo,2 in 1 Convertible,4,128 SSD,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
Lenovo,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
Lenovo,Notebook,2,64 Flash Storage,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,0,64
HP,Notebook,6,1000 HDD,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
Asus,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Asus,Ultrabook,8,512 SSD,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,0,0
Dell,Notebook,6,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Dell,Notebook,2,500 HDD,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Notebook,6,1000 Hybrid,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
Dell,Notebook,8,1000 HDD,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
HP,Netbook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,0,32
Asus,Notebook,4,500 HDD,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,0,0
Lenovo,2 in 1 Convertible,4,128 SSD,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
Lenovo,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
Lenovo,Notebook,2,64 Flash Storage,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,0,64
HP,Notebook,6,1000 HDD,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
Asus,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Asus,Ultrabook,8,512 SSD,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,0,0
Dell,Notebook,6,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Dell,Notebook,2,500 HDD,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Notebook,6,1000 Hybrid,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
Dell,Notebook,8,1000 HDD,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
HP,Netbook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,0,32
Asus,Notebook,4,500 HDD,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,0,0
Lenovo,2 in 1 Convertible,4,128 SSD,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
Lenovo,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
Lenovo,Notebook,2,64 Flash Storage,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,0,64
HP,Notebook,6,1000 HDD,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
Asus,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
